X,MCO,EN,V,MZ,QC,X35S,MUSuniq
Os10g0579200,9.24772129,8.703939388,11.55883396,14.49654466,11.49275456,17.34988793,LOC_Os10g42830
Os10g0579100,16.95127252,10.7655674,15.6654379,20.45003638,6.625327632,10.00756279,LOC_Os10g42820
Os10g0578900,17.29467513,17.51825852,18.86389901,19.86845012,44.03517705,20.36041176,LOC_Os10g42790
Os10g0578800,5.728135423,8.383831851,5.088318019,9.470149746,1.606669493,22.93671537,LOC_Os10g42780
Os10g0578600,2.9689265,3.051604913,2.397740724,0.449126544,3.956007194,1.272663304,LOC_Os10g42770
Os10g0578300,0.579210819,3.337134618,0.96287639,0.637016111,0.571047493,0.656955422,LOC_Os10g42754
Os10g0578200,8.981853379,11.52108184,9.572171348,7.922913329,2.55250598,1.830082871,LOC_Os10g42750
Os10g0578050,4.750885821,10.14698274,8.592255587,0.791706542,2.248079832,0.448067334,LOC_Os10g42730
Os10g0578000,4.294344284,2.975037087,1.51262145,8.176029095,7.413301478,17.07374882,LOC_Os10g42724
Os10g0577900,7.312545339,8.09049124,4.558804638,2.517549545,4.126818112,4.300669083,LOC_Os10g42720
Os10g0577800,96.29928571,110.3001993,105.5751541,43.07356436,43.01184522,47.09486396,LOC_Os10g42710
Os10g0577700,1.895217371,4.151406863,2.613025225,4.936649882,1.475098642,23.27815781,LOC_Os10g42700
Os10g0577600,12.3924517,12.1215718,12.2090817,5.88890411,5.702515978,3.153559865,LOC_Os10g42690
Os10g0577500,15.83711409,17.07605552,15.15390611,37.93483073,2.360169947,39.19076486,LOC_Os10g42670
Os10g0577400,5.178678621,5.56249886,3.9790043,6.104685326,7.984457444,1.757953924,LOC_Os10g42660
Os10g0577200,1.796233645,3.15574679,3.782636611,5.469101125,2.568963952,7.372068199,LOC_Os10g42650
Os10g0577100,11.00854407,8.353664248,8.298199694,2.363791439,1.891559572,0.376328624,LOC_Os10g42640
Os10g0577000,12.46647228,16.64446708,10.90075186,14.77018591,22.84023637,19.88029063,LOC_Os10g42630
Os10g0576900,7.78680128,9.054410694,8.661276135,10.65643062,4.833747511,16.25085087,LOC_Os10g42620
Os10g0576600,6.659681013,7.846481727,3.763102587,5.709812736,7.172534031,6.820953803,LOC_Os10g42610
Os10g0576100,4.571240455,5.989365842,6.059112448,4.16208131,8.93E-07,6.822490117,LOC_Os10g42550
Os10g0576000,109.5654723,86.90085318,122.0968771,206.4293228,242.1273731,198.420046,LOC_Os10g42540
Os10g0575900,2.207318067,3.854182515,3.577925672,1.842821518,5.012334345,0.255804716,LOC_Os10g42520
Os10g0575800,2.58357514,2.901646677,3.155427452,1.358034701,2.434784563,1.747051817,LOC_Os10g42510
Os10g0575700,1.874811053,2.351449599,2.422409817,3.897831258,3.233949959,10.0942416,LOC_Os10g42500
Os10g0575200,16.62866795,19.05492168,13.53388729,20.30113178,29.51873428,22.13619424,LOC_Os10g42439
Os10g0575000,1.340299567,2.557630778,4.63871008,8.218775027,7.941983034,13.52377983,LOC_Os10g42430
Os10g0574800,4.728631745,2.971665016,4.404109996,10.61597457,11.03198163,21.20748812,LOC_Os10g42420
Os10g0574700,77.21883284,61.8331948,69.54383961,43.06823423,30.65567707,56.51332426,LOC_Os10g42410
Os10g0574500,2.538180844,1.661750497,2.183531247,0.341546257,0.788932751,0.277815379,LOC_Os10g42400
Os10g0574400,0.446765787,0.397342782,1.412344516,0.970575946,4.255892537,0.236922898,LOC_Os10g42390
Os10g0573900,5.811785435,6.836826178,5.704729427,15.29354233,14.0814463,16.51374355,LOC_Os10g42320
Os10g0573400,20.29355451,14.42407055,11.15416346,26.33594422,39.83034431,15.63191804,LOC_Os10g42280
Os10g0573100,29.89206235,28.41819075,25.01398049,40.40570243,26.79868191,50.80455375,LOC_Os10g42250
Os10g0573000,2.614360986,1.94458999,3.209535537,3.249948304,5.376957097,15.98478431,LOC_Os10g42240
Os10g0572900,27.21510318,35.01164082,19.77452044,61.186522,80.90570544,18.83315109,LOC_Os10g42230
Os10g0572300,12.85263335,17.67188165,18.99367436,10.9418859,6.698816152,18.61936558,LOC_Os10g42190
Os10g0572100,1.654677384,2.595236717,2.032337466,0.347373478,0.665238036,0.442524248,LOC_Os10g42180
Os10g0572000,1.213553496,1.498809064,4.261769565,0.544473045,1.190699362,0.735508081,LOC_Os10g42170
Os10g0571600,0.833012125,3.492195933,1.790792368,1.537638305,0.789235816,1.847385743,LOC_Os10g42130
Os10g0571300,7.935856368,9.429865966,9.929419781,8.852672114,10.84298698,1.581596447,LOC_Os10g42110
Os10g0571200,26.22230622,22.0290053,25.98755056,42.56437907,67.09661401,16.93472802,LOC_Os10g42100
Os10g0571100,6.675838407,7.395892304,5.214930845,6.623231086,6.464972593,4.689565313,LOC_Os10g42090
Os10g0570200,0,0.496679517,0,2.261640858,0.230247481,54.57925069,LOC_Os10g42040
Os10g0570001,0,2.989911229,0,1.598382836,0,22.35135426,LOC_Os10g42030
Os10g0569800,3.035958889,1.572012404,1.021424852,1.041429598,0.772114494,9.05151008,LOC_Os10g42020
Os10g0569400,34.90614183,29.53474712,20.50643023,82.7828156,26.35893126,979.7102465,LOC_Os10g41980
Os10g0569300,5.701011587,4.894629866,5.371193826,8.444004919,6.385843735,9.852955483,LOC_Os10g41970
Os10g0569200,39.39175567,31.59373151,37.98427258,75.40274095,97.33701115,47.26379333,LOC_Os10g41960
Os10g0569100,0,1.477088286,2.779698099,1.008181196,0.562725083,0.229608008,LOC_Os10g41950
Os10g0569000,6.063356091,6.937868174,7.026318103,6.029293355,4.50498506,14.17798061,LOC_Os10g41940
Os10g0568900,23.9019945,27.15503219,22.72053547,39.23885056,10.89500106,22.77191896,LOC_Os10g41930
Os10g0568300,0.763044416,1.439451714,1.391411322,0.289747087,12.70647304,0.115106776,LOC_Os10g41870
Os10g0568100,0.852493719,2.802523755,2.110725522,0.537208939,0.755692625,0.286974218,LOC_Os10g41860
Os10g0567900,1.551532086,1.125676063,0.447089069,0.305021617,8.353175596,0.312625806,LOC_Os10g41838
Os10g0567800,6.194477942,6.157219624,8.85433019,14.61836507,10.69204371,23.488148,LOC_Os10g41820
Os10g0567600,3.461882077,2.165259087,2.193109912,2.246988483,7.377800251,2.921922306,LOC_Os10g41800
Os10g0567400,13.38366607,15.84611971,11.09344909,8.986097266,6.284831302,44.79045661,LOC_Os10g41780
Os10g0567300,11.17527731,11.112324,11.0756203,3.7542674,7.948972005,3.216082897,LOC_Os10g41770
Os10g0567100,1.752432081,1.299055918,2.124555719,0.094478125,0.270219678,0.057025944,LOC_Os10g41760
Os10g0567000,14.33963321,15.09805336,13.5754487,10.42784953,5.701709126,10.80317103,LOC_Os10g41749
Os10g0566900,3.854653608,5.329256867,1.763332345,1.273756118,2.184215006,1.626008049,LOC_Os10g41730
Os10g0566800,5.701298681,4.075736134,5.170144533,6.718558907,1.116723308,0.561106268,LOC_Os10g41720
Os10g0566700,5.819217813,7.528029723,4.841573465,21.71670016,14.92474818,44.80433549,LOC_Os10g41710
Os10g0566400,0.493832808,0.898813246,0.748746315,0.919540719,0.505947369,2.330685284,LOC_Os10g41660
Os10g0566300,41.8081916,39.25483807,40.26392627,6.159127683,16.14719053,6.33485237,LOC_Os10g41650
Os10g0565600,17.14367038,15.55337485,13.070994,9.822655828,13.1170447,11.18548424,LOC_Os10g41590
Os10g0565500,8.990391795,13.97193799,13.65745733,2.912823655,26.2545801,4.17678098,LOC_Os10g41580
Os10g0565300,36.4216831,32.85041018,25.36264648,28.22646547,28.85589166,20.34117723,LOC_Os10g41560
Os10g0565000,11.44152586,9.488302028,8.684734725,13.81161039,12.55409104,12.21448559,LOC_Os10g41534
Os10g0564900,21.07989048,19.58076059,21.97799905,25.59199806,28.31910094,19.22303978,LOC_Os10g41520
Os10g0564800,17.85871748,13.14484804,12.57218219,9.564184745,11.0203853,9.121092351,LOC_Os10g41510
Os10g0564500,454.7736411,471.2746267,318.9883031,181.7016518,139.4971115,104.020255,LOC_Os10g41490
Os10g0564300,105.6942052,121.3224721,113.1370484,242.8992634,216.5031601,85.18647611,LOC_Os10g41470
Os10g0564200,8.056263489,4.64949287,9.048107192,10.83854952,10.47658198,9.990590998,LOC_Os10g41460
Os10g0564100,3.618830991,7.174255012,4.791505255,4.503053103,3.526053716,3.344490283,LOC_Os10g41450
Os10g0564000,9.328572069,8.358601214,6.671185906,16.34974852,16.8037746,15.17053954,LOC_Os10g41440
Os10g0563900,27.30490038,27.72865104,29.3811061,15.35362137,32.38143745,3.297816641,LOC_Os10g41430
Os10g0563800,8.338003384,8.547309353,4.411053098,5.999100763,6.878763091,5.71509608,LOC_Os10g41420
Os10g0563700,43.09708759,65.84937724,49.95178768,252.5567202,196.2761025,55.94600341,LOC_Os10g41410
Os10g0563600,26.00666974,26.15716611,22.12062423,50.36340018,27.66573063,104.8964116,LOC_Os10g41400
Os10g0563400,4.990821718,3.654379237,4.9276711,2.812398727,3.082217327,1.564926199,LOC_Os10g41380
Os10g0563300,6.535964289,4.289834777,4.149676367,10.11581103,12.6044925,4.460535329,LOC_Os10g41370
Os10g0563200,20.45498513,22.9310042,22.4735463,13.67916886,22.19416917,14.15453832,LOC_Os10g41360
Os10g0563000,14.56879503,16.21218638,14.76929712,26.04131125,20.41060569,26.88624703,LOC_Os10g41340
Os10g0562900,0,0,0,0.510378747,0,3.852449614,LOC_Os10g41330
Os10g0562700,3.264032371,4.304706046,2.951947891,4.277691198,9.662033959,2.87178012,LOC_Os10g41310
Os10g0562600,6.273066015,8.523693668,10.87822491,4.193082601,6.400639469,2.413018878,LOC_Os10g41300
Os10g0562500,2.104655656,2.749549178,2.313715341,2.794110694,4.000226466,0.510487164,LOC_Os10g41290
Os10g0562100,12.16178154,11.57900566,17.01624396,23.18088047,12.99456526,43.58847127,LOC_Os10g41260
Os10g0562000,1.956285578,0.928812202,0.56887365,4.521263983,1.991562496,3.416862216,LOC_Os10g41250
Os10g0561900,29.87679705,32.11118835,28.48577213,27.17509415,29.91076583,37.02586167,LOC_Os10g41240
Os10g0561800,16.92907701,18.92971133,12.88794549,6.771948927,19.13708174,15.617082,LOC_Os10g41230
Os10g0561400,15.74809035,16.93887259,20.24152818,16.52780772,14.83086915,20.92467395,LOC_Os10g41200
Os10g0561300,3.807909265,4.02206579,5.860751422,4.382383499,11.47276184,7.677526401,LOC_Os10g41190
Os10g0560900,6.94398191,5.008174158,5.527359247,3.539423126,5.394992687,2.0580653,LOC_Os10g41150
Os10g0560700,3.270808046,3.260185453,2.2089767,2.988361513,1.681334589,1.545449536,LOC_Os10g41130
Os10g0560500,1.986635182,1.178694531,0.741244251,1.634724205,3.175089057,1.825565128,LOC_Os10g41120
Os10g0560450,5.766338581,4.665914392,4.609735881,1.357368617,2.078839105,0.968002802,LOC_Os10g41110
Os10g0560400,0.596504802,2.310790045,0.806314668,0.812254745,2.335130661,2.426974319,LOC_Os10g41100
Os10g0560200,2.779825251,1.753992712,2.765805802,1.018635692,1.499588328,1.025230502,LOC_Os10g41083
Os10g0560000,71.19811164,55.05771214,59.00728229,33.29694493,41.02961549,66.97624969,LOC_Os10g41060
Os10g0559900,3.675779762,4.20103157,2.010420542,3.185609767,3.441128403,2.346792748,LOC_Os10g41050
Os10g0559800,2.549266246,3.611343049,4.450706107,2.169045581,1.340203774,2.843778784,LOC_Os10g41040
Os10g0559500,1.696657089,2.025047778,2.023586548,1.698604631,0.484305211,3.989512767,LOC_Os10g41020
Os10g0559400,3.108760896,3.080943878,4.374865559,0.667906085,0.769514643,1.036814185,LOC_Os10g41000
Os10g0559200,4.865278226,5.748968525,5.545126313,0.359374571,1.791355785,1.020789808,LOC_Os10g40990
Os10g0558600,3.455222049,2.293182114,1.78767805,1.095064533,1.187462257,0.375070209,LOC_Os10g40920
Os10g0557900,2.482881827,3.61562102,2.378948762,3.018532655,0.949681827,4.401804836,LOC_Os10g40830
Os10g0557800,6.348034145,7.049059611,6.238720983,1.032010435,2.326070652,0.526414891,LOC_Os10g40824
Os10g0557600,9.470033592,11.54900833,12.34412943,12.67268855,15.04442813,0.620488967,LOC_Os10g40810
Os10g0556900,11.89828602,17.57008532,13.55242494,1.588848643,3.530013545,0.834516743,LOC_Os10g40790
Os10g0556700,8.343825672,9.034946625,7.959569314,7.102561961,8.450439325,8.914875975,LOC_Os10g40780
Os10g0556200,3.137056421,4.923634572,4.610860079,2.624226687,1.426681916,15.91643634,LOC_Os10g40740
Os10g0556100,62.87417427,58.88727039,67.81801915,137.7623814,299.7799141,36.96428227,LOC_Os10g40730
Os10g0555900,10.49993327,7.997688953,15.60578461,50.36394605,78.96748377,56.75779911,LOC_Os10g40720
Os10g0555700,20.18762627,12.8208779,25.7104526,52.07373533,4.379749236,31.00790157,LOC_Os10g40710
Os10g0555600,29.07784607,28.89094638,32.54489605,95.45280567,7.926578268,32.35202654,LOC_Os10g40700
Os10g0555300,0.454206853,0.633235623,1.741602554,1.446593074,7.494297873,0.382817762,LOC_Os10g40660
Os10g0555200,0.501736943,3.328656564,1.720486304,0.463689254,1.625767545,0.836422997,LOC_Os10g40650
Os10g0555100,12.45571719,11.00968906,11.40398148,22.05416597,6.766522116,17.65157759,LOC_Os10g40640
Os10g0554900,45.35188676,41.32552963,46.3622627,10.55416356,26.57409487,10.33278679,LOC_Os10g40620
Os10g0554800,15.72618592,5.580287704,7.684223361,64.57406593,9.804258744,9.490850492,LOC_Os10g40614
Os10g0554300,1.197661819,2.740665217,1.109960043,1.167412539,0.615793708,1.691932448,LOC_Os10g40610
Os10g0554200,2.980318676,4.0679762,2.705580882,16.085405,0.88982766,10.25849876,LOC_Os10g40600
Os10g0554100,24.07567449,22.45290663,17.47953651,14.52809458,16.82907638,8.402282927,LOC_Os10g40590
Os10g0553900,1.93525085,2.076225332,1.027173387,2.612772546,3.422023444,4.380940327,LOC_Os10g40580
Os10g0553800,9.412347281,6.834682146,7.323573623,19.38431592,2.546172309,19.67588223,LOC_Os10g40570
Os10g0553600,1.03394039,1.276091433,1.310861985,2.781599838,1.380621596,2.896242502,LOC_Os10g40559
Os10g0553300,10.63238134,10.03906923,8.861334091,6.895000281,9.59878128,6.442463588,LOC_Os10g40550
Os10g0552900,7.825424753,8.888809991,8.450139586,18.65646343,18.13408132,14.5140159,LOC_Os10g40540
Os10g0552800,155.848591,114.1149263,173.4955105,309.8649453,39.77342681,39.45291062,LOC_Os10g40530
Os10g0552700,56.35067935,37.2097886,58.51638928,253.0092502,16.31905644,64.58145695,LOC_Os10g40520
Os10g0552600,31.31735435,22.39931746,32.60220392,151.7156778,5.96557311,315.1848496,LOC_Os10g40510
Os10g0552400,7.630017056,9.374795298,8.634309348,8.698271245,2.656386103,20.1429429,LOC_Os10g40490
Os10g0552300,10.86744758,8.349011226,10.78434165,56.09827979,5.59399311,3.722696772,LOC_Os10g40480
Os10g0552200,11.02992324,6.286581495,5.923537035,50.95141103,2.941891021,3.665476367,LOC_Os10g40470
Os10g0551800,9.344951214,8.621407114,13.98897511,44.72912707,2.710167771,5.27305517,LOC_Os10g40430
Os10g0551600,47.98976235,56.97059713,52.21095295,143.2883006,154.7272198,88.85853616,LOC_Os10g40410
Os10g0551200,18.41755468,19.77981273,17.79923192,15.41430528,13.86384751,8.240237232,LOC_Os10g40390
Os10g0551100,6.462375857,9.81612039,5.218173285,1.200764078,2.493848716,0.801253951,LOC_Os10g40370
Os10g0550900,3.432745785,7.713341228,8.743895006,13.22442178,11.58579364,14.50152128,LOC_Os10g40360
Os10g0550300,5.335392124,4.060524687,3.881715221,2.152527654,2.257917596,0.182621963,LOC_Os10g40270
Os10g0550100,1.606599803,2.38294474,0.933166881,0.613881798,1.67818548,0.611880069,LOC_Os10g40260
Os10g0550000,15.00462658,12.77566264,12.7760985,6.324029917,18.31462137,6.489414702,LOC_Os10g40250
Os10g0549700,0,0,0,0,7.195411622,0,LOC_Os10g40230
Os10g0549500,0.771592038,2.038758174,0,2.065575596,2.797457142,1.968458431,LOC_Os10g40200
Os10g0548900,2.511144117,1.714221084,1.444276696,2.160401072,4.619290248,3.862922778,LOC_Os10g40130
Os10g0548850,13.44832124,10.36763258,6.132434312,4.097685124,2.771322109,2.416916881,LOC_Os10g40120
Os10g0548800,4.817591573,4.458855609,5.210741055,3.16652466,4.715418192,3.753767966,LOC_Os10g40110
Os10g0548700,3.219296195,2.563735493,2.97353695,0.399301678,0.400861364,0.892933306,LOC_Os10g40100
Os10g0548400,3.563137373,4.781045102,5.161440521,5.909394439,5.127954669,4.643864653,LOC_Os10g40070
Os10g0548300,6.201814765,7.887088457,6.623667588,1.715089696,1.757619378,2.294090747,LOC_Os10g40060
Os10g0548100,0,1.887085102,1.927836074,1.038134131,5.919760601,0.480313366,LOC_Os10g40040
Os10g0548000,11.15888959,11.08629803,9.464100333,4.3795589,3.178440515,20.95715999,LOC_Os10g40030
Os10g0547900,2.379654385,2.691142289,3.317521938,1.196000198,0.949677822,1.218942068,LOC_Os10g40020
Os10g0547500,29.03348839,27.07008081,31.78990255,35.64462398,10.11045705,57.25240554,LOC_Os10g39980
Os10g0547000,3.059880722,2.377671472,2.32024752,0.359400752,0.74906515,0.235307004,LOC_Os10g39950
Os10g0546900,5.749819055,6.180071925,5.607396185,3.55852946,1.245571331,3.126723742,LOC_Os10g39936
Os10g0546600,0.913000808,0.171176835,0.68829107,0.878754943,0.476115484,6.227032249,LOC_Os10g39930
Os10g0546400,1.072678416,0.716764334,0.919572616,2.206752663,5.056655254,0.90110449,LOC_Os10g39920
Os10g0546300,16.4850711,22.51139389,19.72516033,9.703839162,14.58584116,8.220383009,LOC_Os10g39910
Os10g0546200,6.302666984,5.200219152,7.663599563,2.863683016,6.640779365,2.651974049,LOC_Os10g39900
Os10g0546100,12.16986649,9.853923638,17.19625524,29.29333543,3.664121143,1.679746319,LOC_Os10g39890
Os10g0545800,7.484893326,3.101288006,3.517752899,9.303683574,5.75420677,6.040799834,LOC_Os10g39870
Os10g0545700,25.2026314,18.22019505,23.96899868,16.37198818,10.63868251,16.02778437,LOC_Os10g39860
Os10g0545600,2.234121556,2.115520667,2.907082415,1.295781895,1.472355233,0.231420944,LOC_Os10g39850
Os10g0545500,1.89423086,0,0.411169057,0.661363642,0.440471857,3.636109853,LOC_Os10g39840
Os10g0545300,8.074230166,7.973833022,13.7700154,11.91385634,9.803002099,9.994658828,LOC_Os10g39820
Os10g0545200,18.27043836,11.72412913,16.03434885,39.25510312,66.9599149,18.22491124,LOC_Os10g39810
Os10g0545100,0,0,0.952142933,0.190204133,0.24304108,3.018117695,LOC_Os10g39800
Os10g0545000,7.338267045,5.861702036,7.649905669,4.179703647,0.436969513,6.169726418,LOC_Os10g39790
Os10g0544900,26.4502378,26.35307981,22.7631568,17.91395503,19.73099919,16.5168909,LOC_Os10g39780
Os10g0544600,9.716990398,11.81346691,14.90490025,7.532682583,7.023732361,9.08092095,LOC_Os10g39770
Os10g0544500,17.04981124,22.07272551,20.03377595,33.13493906,32.78166747,40.20738886,LOC_Os10g39760
Os10g0544200,2.05179733,3.87434847,4.85520141,3.036724558,0.551407866,4.135989014,LOC_Os10g39750
Os10g0543800,14.21254681,5.724043082,9.592901974,12.86116421,3.231246014,1.871868748,LOC_Os10g39740
Os10g0543500,3.837259905,6.354997544,3.770189165,5.120417117,1.123045928,20.97196274,LOC_Os10g39710
Os10g0543400,0,0,2.773755177,2.350310421,0,5.412934835,LOC_Os10g39700
Os10g0542900,27.42202278,20.90322564,17.63657626,150.9503269,10.15373533,1272.623174,LOC_Os10g39680
Os10g0542800,7.773784924,6.38491149,8.511981203,7.96411845,10.35860391,12.56113718,LOC_Os10g39670
Os10g0542400,2.643406015,5.053630433,10.2220338,7.619775819,10.59762474,7.365246082,LOC_Os10g39640
Os10g0542200,59.47563214,69.39457263,62.70183362,77.0205885,95.03944273,89.74337618,LOC_Os10g39620
Os10g0542100,0,7.491143275,1.889129672,0.898749882,4.625018039,0.178394875,LOC_Os10g39610
Os10g0541200,9.703613071,15.08974244,10.61849992,7.5795275,5.922660095,5.002285573,LOC_Os10g39540
Os10g0541000,1.854822102,2.069977208,4.100292005,4.158348065,5.724960907,5.490645473,LOC_Os10g39520
Os10g0540900,6.267693649,6.00904717,4.607088907,8.894054568,9.009769572,11.49909713,LOC_Os10g39510
Os10g0540300,42.1284363,40.12032439,38.67659097,17.04452844,20.64327494,4.76269317,LOC_Os10g39470
Os10g0540100,2.018441103,1.204403772,1.296203521,1.28059257,1.091119039,1.120955572,LOC_Os10g39460
Os10g0540000,0,0.620340018,3.186757298,0.917101259,0.947578915,2.685419611,LOC_Os10g39450
Os10g0539900,23.14354166,17.92259447,19.52896254,43.28605525,46.23394163,40.72612493,LOC_Os10g39440
Os10g0539600,9.46892378,4.664045013,4.741509211,14.08107828,16.69461803,7.768168871,LOC_Os10g39420
Os10g0539500,40.9688076,45.89931712,40.78387924,96.63501947,77.47978253,56.68937219,LOC_Os10g39410
Os10g0539400,1.730312881,2.178898913,2.434424339,3.045064572,5.255071078,2.046348708,LOC_Os10g39400
Os10g0538200,4.099506678,5.403531307,3.8228745,101.0494789,4.087624059,163.6459541,LOC_Os10g39300
Os10g0537800,8.245733207,6.895307096,8.455443286,129.3576264,5.099805508,231.3578945,LOC_Os10g39260
Os10g0537600,4.102309898,3.777725103,5.03630907,3.120416086,2.921795283,3.507589779,LOC_Os10g39230
Os10g0537500,15.09487876,15.85317649,6.893688173,19.96128391,22.61869655,18.60178658,LOC_Os10g39220
Os10g0537400,0.87860432,2.704027788,0,0.753865986,0.602382363,0,LOC_Os10g39210
