SlGeneID,Sl_COR,Sl_EN,Sl_EP,Sl_MCO,Sl_MZ,Sl_PH,Sl_V,Sl_QC,Sl_35S
Solyc01g080470.3.1,3.993658381,3.51314484,13.05585354,3.34702635,18.63705392,3.748867047,8.360901104,5.873963978,6.119879924
Solyc01g080480.3.1,0.481288022,2.02008158,2.526386441,1.671026656,5.751508339,1.572597447,0.549883356,2.044624218,3.334086208
Solyc01g080490.2.1,0,0,0,0,3.00244632,0,9.523359665,0,6.478966539
Solyc01g080500.2.1,105.6205211,31.71137157,29.52089953,31.35459731,34.51989641,34.05389053,31.26839312,148.1517103,54.9600994
Solyc01g080510.3.1,21.65334717,15.60935585,23.2024309,48.23700593,14.11747016,40.05870542,6.512385513,17.82175809,20.22477169
Solyc01g080520.3.1,0,0,0,0,0,0,0,0,0
Solyc01g080530.3.1,25.99299487,3.946184159,29.57862526,2.703034599,28.13459387,31.36245667,33.90518376,2.606487685,31.78529498
Solyc01g080540.3.1,35.75042043,66.11431538,67.86727285,140.7883313,76.20458038,107.6631417,140.4330902,156.0589438,90.30085121
Solyc01g080550.2.1,0,0,0,0,0,0,0,0,0.096663774
Solyc01g080570.3.1,7.990314274,0.445488501,5.194189861,0.247355049,4.774211751,0.377812082,0,0.214179693,4.189648471
Solyc01g080580.3.1,0.688889301,3.675470329,2.02174946,0.191049869,0.199762459,0.533700425,6.255836137,0.591760331,1.643115584
Solyc01g080590.3.1,0.229767184,0.055942511,0.593560421,0,1.230694288,0.699506125,0.340519964,0.974473034,0.645576948
Solyc01g080600.3.1,104.3842812,36.7057293,199.9663777,168.4333004,325.6889643,227.8563424,295.9894836,61.01110032,131.299521
Solyc01g080610.3.1,0,0,0,0,0,0,0,0,0
Solyc01g080620.3.1,9.692500551,7.765127735,12.48644461,3.918045857,12.87530583,8.152642906,7.141168064,1.2432712,14.1995511
Solyc01g080630.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080640.3.1,94.2386548,54.52731131,98.73204846,72.79330255,111.3989186,30.78522592,25.78575269,53.74373323,81.35759054
Solyc01g080660.3.1,0.870142525,5.023130311,5.525833565,0.703916899,4.868958271,14.3559538,0.500627785,20.38735984,2.403149602
Solyc01g080670.3.1,39.66478192,52.38520345,45.22212468,61.23704445,31.55631028,31.50061658,28.92749599,84.74424141,44.02219904
Solyc01g080680.3.1,52.02605284,28.52519325,12.25160011,13.26558967,33.32837842,13.23056708,1.992411208,14.78058801,11.61788701
Solyc01g080690.3.1,3.628395104,7.219491714,7.143753737,17.318141,4.831121026,1.502124977,1.99050236,0.553074875,10.47742655
Solyc01g080700.3.1,0.366668734,0,0,0,0.080795698,2.139570067,0,0,0.270276557
Solyc01g080705.1.1,0,0.343535695,0,0,0.188717675,0,0,0,1.049370257
Solyc01g080710.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080720.3.1,1.610445317,2.651116568,1.12685997,0.185297729,2.429449661,0.414079688,3.702475239,4.775190766,1.038242946
Solyc01g080725.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080760.3.1,3.580519776,0.872389494,4.067047563,2.60051529,3.851803999,2.704897183,6.055502407,0.786082277,3.227307034
Solyc01g080750.3.1,18.99457131,38.00628204,31.09066786,61.56285753,58.37966764,23.18794583,26.04167111,14.82241367,19.39512972
Solyc01g080770.3.1,1.783235388,2.248479373,0.175426597,2.056192981,3.87981413,20.98663437,10.08679796,0.137002214,12.62797019
Solyc01g080780.2.1,2.217066288,0.687418474,0.930839069,1.071136386,1.530303092,1.995410214,0.226938169,8.32113387,1.601943628
Solyc01g080783.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080787.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080790.3.1,0.146592725,0.303846969,0.078910062,0,0.105559921,0,0,0,0.916802335
Solyc01g080800.3.1,0,0,0,0,0,0,0,0,0
Solyc01g080810.3.1,24.82197071,36.36327083,27.1438485,31.09482833,30.20066501,17.17076545,21.28943419,25.55060838,17.57240516
Solyc01g080820.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080830.3.1,0,0.45277766,2.099664721,20.01724838,6.444844984,1.891642238,14.20607141,26.32100765,4.15491675
Solyc01g080840.3.1,26.08463015,46.49612228,15.83440909,55.03652775,8.816902426,20.87302928,16.09859188,32.50273896,8.573729866
Solyc01g080850.3.1,48.03420215,32.57371532,50.97681834,18.2765528,45.55285088,36.44323876,38.1787846,27.78542798,45.22211263
Solyc01g080860.3.1,51.44361376,70.64902352,44.92927071,55.14411537,45.10642738,59.99657251,41.62926106,51.43669349,53.90716352
Solyc01g080870.3.1,0,0,0,0,0,0,0,0,0.128454525
Solyc01g080880.3.1,29.77737604,45.90592743,48.68648057,60.24039645,52.63112125,35.77736209,60.42513723,91.49478634,35.45242034
Solyc01g080890.2.1,0,3.134513147,5.034082785,2.018953966,9.942986247,13.36403362,7.216023807,2.379477224,4.374745878
Solyc01g080900.3.1,15.4142044,0.263066133,1.968842293,0.508531109,8.18480969,0.075299113,1.424402558,0.183304176,5.226571568
Solyc01g080910.2.1,0.08882721,0.092057774,0.106768522,0.858392866,3.798346739,0,0,3.462335033,1.112142713
Solyc01g080920.3.1,0.85268142,5.764391511,13.01500957,10.57486755,2.639432487,0.35823009,1.702832407,0.296068046,10.17134048
Solyc01g080930.3.1,52.50612166,25.63201942,40.83480166,50.06043466,51.45768835,17.38607755,48.46006079,37.68298468,59.75985765
Solyc01g080940.3.1,36.68401875,22.46607022,28.20935992,40.55481998,40.93863031,13.83401747,25.53324571,28.65972666,33.59853945
Solyc01g080950.3.1,0,0,0,0,0,0,0,0,0
Solyc01g080960.3.1,70.92148887,10.69599909,45.71657142,9.766502013,50.23091995,93.88923209,18.06532412,9.389339777,54.27690491
Solyc01g080970.3.1,0,0,0,0,0,0,0,0,0.13422337
Solyc01g080980.1.1,0,0,0,0,0,0,0,0,0
Solyc01g080990.3.1,12.91026516,12.66974409,32.93316597,12.40157689,17.05438279,20.23315354,13.79374998,3.226586468,15.22111695
Solyc01g081000.3.1,0,0,0,0,0,0,0,0,0.385473096
Solyc01g081010.3.1,74.51412953,97.59247852,109.7409114,120.3550923,144.2473552,73.6514286,127.3596308,119.2637931,60.22102026
Solyc01g081020.1.1,0.297794582,0,0,0,0.148769379,7.040900997,0,0,0.215781482
Solyc01g081030.3.1,15.22555156,19.21975136,14.19102039,7.126360301,17.73872687,12.11513154,21.2213726,23.79650285,13.47045918
Solyc01g081040.3.1,0,0,0,0,2.301666034,0,0.484778632,0,10.43266353
Solyc01g081050.4.1,11.98802417,30.50979583,10.83404642,26.83565715,5.495387842,23.83968428,9.72969061,30.57825466,3.201305363
Solyc01g081060.3.1,80.86079908,37.01453474,31.02287427,14.70973667,19.97191918,17.4167057,92.49303905,37.29717236,91.1066067
Solyc01g081070.3.1,47.09565385,22.58311521,43.85980144,34.18979398,57.2197406,44.70399483,39.4737285,65.67019026,46.83439719
Solyc01g081080.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081090.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081110.3.1,0,0,0.832968466,0,0.05203546,0,0,0,0.199803193
Solyc01g081100.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081115.1.1,0,0,0,0,0,0,0,0,0.290152986
Solyc01g081120.2.1,2.393782251,42.66753232,20.73210185,41.90787698,12.16116347,2.683143136,1.389782084,3.927453793,1.54763324
Solyc01g081130.3.1,0,0,0,0,0,0,0,0,0
Solyc01g081140.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081150.3.1,26.98844912,44.7128995,9.774439556,14.06931636,31.92464179,13.01142235,1.555237667,3.536682838,20.06559726
Solyc01g081160.3.1,0,0.92660776,0,0,0,0,0,0,0
Solyc01g081170.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081173.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081180.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081175.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081177.1.1,0.4636949,15.2547226,14.26552419,1.535039118,1.401713228,20.16293146,28.97892583,3.604908617,0.852029946
Solyc01g081190.3.1,10.49510912,0.335600449,10.93337715,9.940001355,7.067126539,0,2.134585823,0,15.94970616
Solyc01g081200.3.1,5.484669943,8.101003126,4.190185029,1.131797685,7.197867853,14.19706424,2.444361678,0,9.841825239
Solyc01g081210.3.1,0,0,0.043973707,0,0.106086777,0,0,0,1.367096717
Solyc01g081220.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081240.3.1,1.113809003,5.909088163,2.778961421,0.963772347,1.18164029,1.046876756,4.639586727,5.525699433,0.849812794
Solyc01g081250.3.1,1.83124082,9.506551453,16.55155571,0.827247322,29.63891071,43.72019563,1.23741076,12.53523015,5.043388564
Solyc01g081260.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081270.2.1,56.77354063,5.98350056,15.35495947,8.122251205,14.97461703,7.504099081,6.57423919,3.399832796,43.28759377
Solyc01g081290.3.1,0.774239477,0,0.922127377,0,1.841686214,0.138029814,0.720939444,0,1.0070989
Solyc01g081293.1.1,0.203429088,0.056280747,1.421256309,0,0.924234277,1.637745294,0,0.17195167,0.571911863
Solyc01g081280.3.1,0,0,0,0,0,0,0,0,0
Solyc01g081297.1.1,0.400953293,0.138492208,5.120341769,4.525849308,2.448664467,0.381099,1.692270754,0.803800524,4.376069735
Solyc01g081300.3.1,3.424145483,10.03583446,13.47907745,10.08208188,24.27755694,7.328342165,2.99851219,1.039269613,9.1692936
Solyc01g081310.3.1,2.653937684,3.240849518,3.703584035,4.887861132,1.374915907,4.698214077,3.118000339,0.90290622,0.798347392
Solyc01g081320.3.1,20.31704641,71.27443981,18.60054323,98.3320288,6.213922749,44.38422347,52.42953766,52.08083998,3.851661023
Solyc01g081325.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081330.3.1,1.057329531,0.134076082,2.435898602,0.677150284,4.249376504,7.430288141,0.072385193,0,2.216285641
Solyc01g081340.3.1,0,0,0,0,0,0,0,0,0
Solyc01g081350.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081360.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081370.3.1,0,0,0,0,0,0,0,0,0
Solyc01g081380.3.1,16.66493011,7.990670409,18.03115188,7.914638731,9.706381997,8.012189758,14.2446941,14.3156789,12.68869492
Solyc01g081390.3.1,8.337596015,12.55771482,27.26563154,10.53847857,41.07813645,8.585946983,33.00145047,4.998826175,15.19001077
Solyc01g081410.3.1,0.572087982,2.829728233,0.09278207,0.699477621,0.707442737,0.202694775,0.07782447,2.708297278,0.906061267
Solyc01g081400.3.1,0.057131994,3.619193853,0.160173599,0,1.508886725,12.2040048,0.54236783,0,1.715117156
Solyc01g081420.2.1,16.37039536,9.317470478,5.391918506,3.044192695,11.17956184,3.931361011,0.080620632,0.494233153,7.191891232
Solyc01g081430.3.1,30.25526034,18.45229716,23.24207693,24.67758183,28.24375393,4.375143801,9.452999873,0.701864307,22.1135047
Solyc01g081440.3.1,23.37797806,93.48139782,23.29512397,54.46315002,18.20955632,55.82800839,40.40965511,61.10108765,19.85663951
Solyc01g081450.3.1,15.40277811,8.85324419,13.09406984,18.30780542,15.77140449,103.3928901,23.84149735,26.23453283,112.0805986
Solyc01g081460.3.1,0.315608473,14.27842908,0.172367379,0,3.608413388,1.127708428,0.111102579,0.978541428,1.233180693
Solyc01g081470.3.1,2.549408849,5.719806308,8.528673129,7.237803283,10.87888179,6.039158874,1.087790501,2.47304945,6.284774398
Solyc01g081480.3.1,0.058538093,0,0.014525231,0.076990986,0.168313542,0.082228659,0,0,0.052811931
Solyc01g081490.3.1,10.55842955,1.748061215,2.325470945,0.123507698,4.732386837,4.330168496,1.827445735,5.966080264,3.619771668
Solyc01g081500.3.1,111.4972514,125.9202447,87.50316944,131.927634,105.3857566,105.516809,145.8709456,114.913259,106.567105
Solyc01g081510.3.1,1.463073582,0.34823501,0,0,2.550083544,4.9482102,2.493646171,3.652841399,3.148015561
Solyc01g081520.3.1,27.63137112,58.31551069,56.66558037,54.81459024,70.0656063,26.6580776,44.3051747,20.47305688,34.23187325
Solyc01g081530.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081535.1.1,0,0,0,0,0,0,0,0,0
Solyc01g081540.3.1,129.959214,103.455349,74.8031184,79.41434395,75.67175389,113.0727028,116.0198615,150.7253287,71.73904225
Solyc01g081545.1.1,22.22458421,19.77863713,14.86855137,10.67255413,14.63251517,16.88517514,21.84326559,16.24155009,13.47780048
Solyc01g081560.2.1,0,0,2.00468593,0,0.542968243,0,0.233221661,0,0.471108779
Solyc01g081570.3.1,63.63559109,12.3339923,10.15824204,15.0249003,23.03586864,6.1119861,29.90806341,12.04767386,14.21625333
Solyc01g081580.2.1,0,0,0,0,0,0,0,0,0
Solyc01g081590.3.1,0,0,0,0,0,0,0,0,0
Solyc01g081600.3.1,0,0,0,0,0.239308209,5.257712832,0,0,0.554058948
Solyc01g081610.3.1,4.943345015,0.368180955,0.218959788,0.255288073,1.335242556,0.155080853,12.99043987,0,3.836721981
Solyc01g081620.3.1,0.154953786,0.177489481,0.05205383,0,0.054993733,1.244416013,10.26928792,0,2.956004536
Solyc01g081630.3.1,0.140206068,0.340398535,1.584785259,0.182201431,4.485169482,0.12176264,0.187257063,0,5.140685281
Solyc01g081640.3.1,1.60988839,0.046340747,0.103029603,1.40818879,3.818428094,2.668965886,2.484469246,0,1.967711675
Solyc01g073640.3.1,41.20858715,135.031168,131.1258801,65.28107335,202.6705295,69.06869631,73.84181236,163.1704841,66.72152622
Solyc01g073650.3.1,68.42234184,52.67222869,61.58021604,52.8468788,75.67279982,53.15841,49.4822728,52.24524644,54.90023377
Solyc01g073660.3.1,0.554466754,0.408330762,1.173742808,0,0.590640361,2.718724128,0.117632776,0.394106887,3.464573074
Solyc01g073670.3.1,0.817191963,0.258154459,0.548003599,0.715994351,0.246466336,0.683443973,0.829033263,2.677181099,0.666355528
Solyc01g073680.3.1,8.439690633,18.1899346,5.944884199,12.14729854,24.70204703,3.085062451,98.10863165,19.51223595,58.69271382
Solyc01g073690.2.1,197.810865,57.91187568,155.8869463,80.78686865,163.3268611,83.18296999,77.23234669,255.4538087,187.2987681
Solyc01g073695.1.1,0,0,0,0,0,0,0,0,0
Solyc01g073700.3.1,3.46064748,0.870980672,1.89103927,3.431396148,11.40019703,4.794912774,0.299005896,0.563473769,8.267970685
Solyc01g073710.2.1,29.47629595,10.02430891,13.45530056,1.03972998,11.97738801,4.19980514,4.266022685,4.115630196,29.21431676
Solyc01g073720.2.1,1.823023167,0,0.586380227,0,4.898495588,0.321123693,0,0.8597596,3.301837745
Solyc01g073725.1.1,0.124651715,0,0.531128505,0,0.372643981,0.366998372,0,0,2.966454793
Solyc01g073730.3.1,19.94743288,37.29294359,20.0481448,35.97504972,18.25858304,13.0839027,32.00740205,4.610334157,20.95864223
Solyc01g073740.3.1,188.1677949,89.33423542,160.931688,83.35060798,228.3723616,105.7204913,175.2327307,130.3907167,203.7569111
Solyc01g073745.1.1,0,0,0,0,0,0,0,0,0
Solyc01g073750.3.1,31.62739255,13.08838894,6.146948897,15.92861198,8.0857766,6.34676399,16.37212618,5.672256212,20.45013659
Solyc01g073755.1.1,8.356720822,0,8.226513739,0,4.264564988,1.14788201,19.73203979,42.50052746,2.520011393
Solyc01g073770.2.1,1.979494472,0.378834,0.810785669,1.043650643,4.372174822,0,0.638269511,0,2.013734432
Solyc01g073780.2.1,0,0,0.04446779,0,0.029742951,0,0.232211968,0,1.689499066
Solyc01g073800.2.1,0,0,0,0,0,0,0,0,0.132130665
Solyc01g073810.2.1,0.547504373,5.726240474,29.33776292,0,1.052317776,0.189022759,3.127484763,0,3.361230024
Solyc01g073820.3.1,7.974469009,0.571620726,11.23327854,1.23315488,8.056457178,4.004815609,0.569269494,0.561306077,4.88096527
Solyc01g073830.1.1,0.130215804,0.313400077,18.05664827,0.571923814,7.328679797,0,0,0,6.610885349
Solyc01g073840.1.1,0,0,0,0,0,0,0,0,0
Solyc01g073850.1.1,0,0,0,0,0,0,0,0,0
Solyc01g073860.3.1,0,0,8.169420939,0,1.033237817,0,0,0,5.298492364
Solyc01g073870.3.1,23.77249287,20.52625568,34.87963705,43.74261697,17.53236889,19.76442542,7.69985395,17.83623306,20.03338517
Solyc01g073890.3.1,0,0.043835057,0.231560146,0,0.145072615,0,0,0,0.138832747
Solyc01g073880.2.1,0,0.241595326,0,0,0,0,0,0,0.925560622
Solyc01g073900.3.1,23.13255146,15.19926267,25.57639159,9.701575415,22.93460408,14.31587048,26.57049337,49.82935581,24.86564959
Solyc01g073910.3.1,0.225396849,0.38943937,0.217498265,0.486634947,0.368387216,0.536025946,0.43916702,0,2.453698911
Solyc01g073920.3.1,9.130990485,6.797054845,7.073338907,9.641713733,7.207887088,0.596028572,7.604496138,6.356874229,10.03532578
Solyc01g073930.3.1,3.490981764,2.448603966,5.002042216,0.342593889,3.071084277,8.128717127,0.206441549,2.476727984,5.18225595
Solyc01g073940.3.1,0.838316883,0.348160378,3.2857345,0.596337559,2.143710173,6.041322418,0.538338404,0.779508272,2.958071417
Solyc01g073950.3.1,23.21872596,31.06659159,14.15126838,24.29702851,19.94875194,15.46508103,21.29595196,35.96529186,16.02418254
Solyc01g073960.3.1,16.25108638,50.45190481,20.2902551,23.61845244,12.56221633,18.60246593,23.36444327,3.696267975,17.23123609
Solyc01g073970.3.1,0,0,0,0,0,0,0,0.653424276,0
Solyc01g073980.1.1,0,0,0,0,0,0,0,0,0
Solyc01g074000.3.1,68.65516342,18.74052041,109.8049409,77.30748643,192.0814199,73.68688972,60.02479738,49.74892888,77.15744328
Solyc01g074010.3.1,21.80387462,26.90309459,22.60000766,27.35073784,24.53395031,35.61823921,14.31311321,13.0987972,21.06653016
Solyc01g074020.3.1,0.143825796,0.0756138,1.578871911,0,6.315309435,1.567105566,0.452213966,0.231019181,4.673553066
Solyc01g074030.3.1,429.0644306,180.1053299,590.4332111,123.4449122,237.7644361,79.51981745,128.0135963,232.5620511,405.5590943
Solyc01g074040.1.1,0,0,0,0,0,0,0,0,0
Solyc01g074050.2.1,0,0,0,0,0,0,0,0,0
Solyc01g074060.1.1,0,0,0,0,0,0,0,0,0
Solyc01g074065.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086640.2.1,25.04284577,27.62985272,29.409699,18.82867311,27.01331427,9.11493545,7.481706747,67.67854708,57.42330597
Solyc01g086650.3.1,183.1051337,77.25001775,77.59694556,73.87649878,84.24560046,52.30668623,111.3437601,81.90034184,112.3413818
Solyc01g086660.2.1,0,0,0,0,0,0,0,0,0
Solyc01g086670.3.1,0,0,0,0,0,0,0,0,0
Solyc01g086680.3.1,0.081168622,0,15.33273811,0,0.981762643,0,0.626216125,0.639820575,12.74945548
Solyc01g086690.2.1,2.583590529,4.234616593,7.655430665,3.966097844,13.72073745,6.509392934,4.632284029,18.65191859,4.504050468
Solyc01g086700.3.1,0,0,0,0,0,0,0,0,0
Solyc01g086710.3.1,18.01421616,27.61598144,27.55304977,42.64157117,63.22125364,26.1265925,34.14144882,40.4113136,22.55858237
Solyc01g086720.3.1,0.651098461,0.788060611,2.5420437,1.021944124,2.33291122,186.6517209,6.772660582,1.443588361,13.70021466
Solyc01g086730.3.1,0.217773225,0,5.383946757,0,1.460875429,0,0.435588295,0,8.883790536
Solyc01g086740.3.1,41.00075929,128.779644,71.20970881,94.68131773,100.9290779,66.54991882,41.49290164,105.8930859,44.84974878
Solyc01g086745.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086750.3.1,67.77370344,63.43021177,98.43533747,98.64724509,149.2225458,69.69173623,84.47020352,60.86444548,75.84854375
Solyc01g086755.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086760.3.1,0,0,0,0,0,0,0,0,0
Solyc01g086770.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086780.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086790.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086800.3.1,0.955785486,0,0,2.121339029,0.172105262,0.565177061,0,0,0.121263703
Solyc01g086810.2.1,5.148257838,10.45199618,2.334143294,2.3214644,0.133074967,2.045547191,0,5.872649161,1.616101865
Solyc01g086820.3.1,353.0812528,87.03213186,395.9321366,326.4312148,862.0784129,508.4162834,250.1945153,745.9756261,278.2920375
Solyc01g086830.3.1,0,0,0,0,0,0,0,0,0
Solyc01g086840.3.1,0,0,0,0,0,0,0,0,0.100775617
Solyc01g086845.1.1,5.891084854,2.313552835,4.96525716,0,7.255876325,39.67675659,3.115654448,9.293182261,16.34722745
Solyc01g086850.3.1,1.921343709,0.610789285,6.116926644,5.214169853,2.352562966,1.449320396,3.741805479,0.70539481,4.274220129
Solyc01g086860.3.1,6.445790337,17.43513125,18.98644454,36.57955091,14.23861224,5.577938061,2.052086446,2.905335246,11.7635087
Solyc01g086870.3.1,53.94710233,16.34993078,10.25735422,13.158109,6.852943584,7.462454165,2.370442372,2.4865424,17.71186217
Solyc01g086880.2.1,0,0,0,0,0,0,0,0,0
Solyc01g086890.3.1,149.6516312,259.8352448,124.1729234,366.0263,76.59317185,170.9032655,112.2006634,142.2943051,71.53471157
Solyc01g086893.1.1,0,10.64160342,12.9131481,0,0,0,70.19067113,46.86689575,1.013857998
Solyc01g086895.1.1,29.25117607,231.7187084,63.4750712,140.9521508,4.275305701,51.71497216,15.89862465,29.90115815,4.575303842
Solyc01g086897.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086900.3.1,1.353670807,3.463189352,1.529188893,0,2.178229974,1.897875436,0,0.269816983,0.898669126
Solyc01g086930.3.1,1.947083299,4.457639393,8.583292457,7.174362791,11.59187607,2.115484284,5.112098023,0.853577205,5.156000339
Solyc01g086920.3.1,21.04792082,12.34978878,0.625719518,0,5.698567425,0.684275217,0.827203235,5.220092518,15.64409078
Solyc01g086925.1.1,12.00195999,0,0,0,0,0,0,0,0
Solyc01g086950.3.1,9.479080181,2.499793723,12.43636966,27.05780492,11.24454936,3.890526118,19.95958241,0.737847917,10.06749824
Solyc01g086953.1.1,0,0,0,0,0,0,0,0,0
Solyc01g086957.1.1,18.55984431,4.173251082,10.93887755,10.0166002,7.907544886,6.893832809,4.252602966,3.85790955,20.14174622
Solyc01g086960.3.1,140.2314913,116.4544892,74.23371445,19.39257647,102.9446626,97.97327096,119.7082116,35.82961081,184.3116479
Solyc01g086970.3.1,175.992588,459.5945287,216.0901559,440.4043058,100.6468999,451.8486498,184.080679,404.7504522,66.22754683
Solyc01g086980.3.1,12.65200152,13.41673624,11.7833024,13.33111787,17.88838549,21.15166171,16.87394663,20.20521359,13.46132509
Solyc01g086990.3.1,14.96627922,9.244847239,18.52758605,6.924377853,23.64541453,5.20308867,5.33750495,3.094101893,16.03276203
Solyc01g086995.1.1,0.52396713,2.2631751,0,8.951865126,0.153521175,0.078101663,0.082461075,0,0.428380053
